cnt,title,description,org_link,link,pDate
57,강달러에 한방 먹었네…金 ETF 울상,중국 <b>부동산</b> 위기와 경기 침체 우려로 ‘킹달러’(달러화 초강세)가 다시 고개를 든 영향이다. 22일 ‘ACE 골드선물레버리지(합성H)’는 0.71% 상승한 1만5505원에 마감했다. 이날 소폭 상승했지만 지난 1일부터... ,https://www.hankyung.com/finance/article/2023082206951,https://www.hankyung.com/finance/article/2023082206951,2023-08-22 18:16:00
58,중국 경기 &apos;휘청&apos;…중국 소비주 반짝 상승에 그칠 수도,성장동력인 <b>부동산</b> 산업이 침체로 인해 경제 위기가 금융권 등으로 확산될 조짐을 보이고 있다. 중국의 디플레이션(경기침체 속 물가하락)을 우려하는 목소리도 크다.지난 16일 알려진 중국 민간<b>부동산</b> 개발 1위 업체... ,https://www.asiatoday.co.kr/view.php?key=20230822010011424,https://www.asiatoday.co.kr/view.php?key=20230822010011424,2023-08-22 18:16:00
59,[리포트] 모기지 금리 23년 만에 최고치 경신.. &quot;주택공급 얼어붙어&quot;,"어제(21일) <b>부동산</b> 전문매체인 &apos;모기지 뉴스 데일리&apos;에 따르면 30년 고정금리 모기지의 평균 금리는 2000년 11월 이후 가장 높은 수준인 7.48%를 기록했습니다. 지난 한 주 동안에만 29 베이시스 포인트(0.29％ 포인트, 1bp=0.01... ",https://www.radiokorea.com/news/article.php?uid=426406,https://www.radiokorea.com/news/article.php?uid=426406,2023-08-22 18:16:00
60,"[시간외Y] 교보증권, 랩지노믹스, 사조씨푸드 &apos;상한가&apos;","재테크와 투자, <b>부동산</b> 등에 대한 관심이 어느 때 보다 큰 시대다. 특히 증권시장에서는 등락 폭이 큰 종목과 상한가와 하한가 종목 등 상황에 따라 울고 웃는 투자자들이 비일비재하다. 본지에서는 &apos;시간외Y(why... ",http://www.newsprime.co.kr/news/article.html?no=610735,http://www.newsprime.co.kr/news/article.html?no=610735,2023-08-22 18:16:00
61,&quot;성장률 높이려 빚낼 순 없어… 수출 불황형 흑자 아니다&quot; [경제수장들 현안 ...,"그는 중국 <b>부동산</b> 시장 위기론과 관련해선 &quot;아직 중국 당국의 대응, 금융회사 상황 등을 종합적으로 살펴야 하기 때문에 우리 경제에 큰 타격을 줄 것이라고 판단하기 굉장히 이르다&quot;고 말했다. 그러면서도 &quot;중국은 세계... ",http://www.fnnews.com/news/202308221813582642,http://www.fnnews.com/news/202308221813582642,2023-08-22 18:15:00
62,"민간 <b>부동산</b> 개발업체 빈자리, 국유기업이 채운다",22일 시장정보업체 중국<b>부동산</b>정보(CRIC)에 따르면 올 상반기 신규 주택판매액 1위는 바오리(2366억위안)다.... 이코노미스트는 “베이징 관리들은 <b>부동산</b> 시장에 직접적인 개입을 하지 않고 있다”며 “비구이위안이 이달... ,https://www.hankyung.com/international/article/2023082207351,https://www.hankyung.com/international/article/2023082207351,2023-08-22 18:15:00
63,中 30년 호황 저물고 &apos;잃어버릴 10년&apos; 시작되나,"중국 <b>부동산</b>발 위기가 갈수록 심상치 않게 흘러가고 있습니다. 주거에 이어 상업용 <b>부동산</b>마저 불안한 상황이 벌어지는 가운데, 이제 중국의 30년 호황이 끝났다는 얘기도 들립니다. 김완진 기자가 보도합니다. [기자] 중국... ",https://biz.sbs.co.kr/article_hub/20000132452?division=NAVER,https://biz.sbs.co.kr/article_hub/20000132452?division=NAVER,2023-08-22 18:14:00
64,"김소영 부위원장 &quot;中 <b>부동산</b> 위기, 과도한 불안감 가질 필요 없어&quot;",김소영 금융위원회 부위원장은 최근 확산하는 중국발 <b>부동산</b> 불안과 관련해 &quot;우리경제와 금융시장의... 중국 <b>부동산</b> 시장 불안이 중국 금융시스템 전반의 리스크로 확대될 가능성은 크지 않다고 평가했다. 다만 중국... ,http://news.mt.co.kr/mtview.php?no=2023082217504244222,http://news.mt.co.kr/mtview.php?no=2023082217504244222,2023-08-22 18:14:00
65,&apos;3·4선 소도시&apos; 직격탄…더 심해진 양극화,“비구이위안(컨트리가든) 경영진은 이번 (<b>부동산</b>) 시장 조정을 예측했지만 조기에 적절히 대응하지... 양 회장이 언급한 것처럼 비구이위안은 땅값이 저렴한 3·4선 도시에 주택을 대량 공급해오다 <b>부동산</b> 하강기... ,https://www.hankyung.com/international/article/2023082207341,https://www.hankyung.com/international/article/2023082207341,2023-08-22 18:14:00
66,"&lt;정상혁의 글로벌인사이트&gt; “中 경제위기, 日 ‘잃어버린 30년’과 다르다”","최근 중국 최대 <b>부동산</b> 개발업체 헝다(恒大)가 미국법원에 파산보호신청을 하고, 비구이위안(碧桂園)은 채무불이행 위기를 맞았다. 개혁개방 이후 중국 경제의 주춧돌 역할을 해오던 <b>부동산</b> 시장이 흔들리자 중국경제... ",http://www.dizzotv.com/site/data/html_dir/2023/08/22/2023082280235.html,http://www.dizzotv.com/site/data/html_dir/2023/08/22/2023082280235.html,2023-08-22 18:14:00
67,2분기 가계신용 9조5000억↑…깊어지는 ‘빚의 수렁’,한은은 “<b>부동산</b> 경기 회복 기대로 주택담보대출을 중심으로 가계대출 수요가 증가했다. 증권사의 신용 공여가 주식 투자 자금으로 활용된 부분도 있다”고 밝혔다. 이에 따라 다중 채무자가 주로 이용하는... ,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20230822.99010006707,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20230822.99010006707,2023-08-22 18:13:00
68,"KB국민은행, 유니세프한국위원회와 기부문화 확산을 위한 『기부신탁 업무협약...","&apos;KB위대한유산 기부신탁&apos;은 기부자가 금전, <b>부동산</b> 등 재산을 은행에 신탁해 생전에는 신탁재산을 관리하고 사후에는 신탁계약에 따라 학교, 병원, 구호단체 등의 기부처에 그 재산을 기부할 수 있는 상품이다.... ",http://www.queen.co.kr/news/articleView.html?idxno=392952,http://www.queen.co.kr/news/articleView.html?idxno=392952,2023-08-22 18:12:00
69,"한국투자증권, 하우빌드와 초고액자산가 <b>부동산</b> 서비스 맞손",뉴데일리 홍승빈 기자 = 한국투자증권은 초고액자산가 대상 <b>부동산</b> 투자자문 서비스 고도화를 위해 건축... 이번 협약으로 한국투자증권 GWM(Global Wealth Management)은 합리적인 건축 설계와 공사관리로 <b>부동산</b> 개발 자문... ,https://biz.newdaily.co.kr/site/data/html/2023/08/22/2023082200182.html,https://biz.newdaily.co.kr/site/data/html/2023/08/22/2023082200182.html,2023-08-22 18:12:00
70,"현대캐피탈, 연체율 0%대로 떨어진 비결은?",금리가 올라간 데다 <b>부동산</b> 프로젝트파이낸싱(PF) 부실 등의 여파로 금융권 전반에서 연체 위험이 높아진... 자동차 금융에 집중하는 현대캐피탈의 <b>부동산</b> PF 규모는 전체 자산의 약 3.5%(1조4000억원)에 불과하다.... ,https://www.hankyung.com/economy/article/2023082206461,https://www.hankyung.com/economy/article/2023082206461,2023-08-22 18:12:00
71,SSG푸드마켓 7년만 신세계 &apos;컴백&apos;,청담점·도곡점 <b>부동산</b> 1298억원 매입…&quot;프리미엄 식품관 경쟁력 강화&quot; SSG푸드마켓이 7년여 만에 신세계 품으로 돌아왔다. 신세계는 해당 마켓에 백화점 상품을 선보이며 프리미엄 공간으로 탈바꿈한다는 계획이다.... ,https://dealsite.co.kr/articles/109002,https://dealsite.co.kr/articles/109002,2023-08-22 18:12:00
72,"[칼럼] 기업부채의 뇌관, 우려와 실제",미국의 기준금리 인상과 중국발 <b>부동산</b> 위기로 시장심리가 악화하면서 대외의존도가 높은 우리 자본시장에도 위기의 경계감이 확산한 탓이다. 올해 상반기 주식회사 대한민국의 영업성적마저 저조하게 나타나면서... ,https://www.asiatoday.co.kr/view.php?key=20230822010011169,https://www.asiatoday.co.kr/view.php?key=20230822010011169,2023-08-22 18:12:00
73,[외국인 거래 특징주] &apos;주가 희비&apos; POSCO홀딩스·신성델타테크·경동인베스트...,"지주사업 및 <b>부동산</b>임대를 영위하는 지주사업부문, 종합/전문건설업 및 창고보관 및 복합주선 사업을 영위하는 플랜트 및 물류 사업부문이 있다. 이날 경동인베스트에 개인이 2915주, 금투가 1주를 매수했지만 주가... ",https://www.thekpm.com/news/articleView.html?idxno=169791,https://www.thekpm.com/news/articleView.html?idxno=169791,2023-08-22 18:12:00
74,영업익 10% 더 뛰자 주가 7% 올랐다… 실적확대 기업이 ‘답’,"다만 미국 금리 상승, 중국 <b>부동산</b> 리스크 등으로 증시 변동성이 확대되면서 이익 모멘텀의 공백기가 올 수도 있다고 진단했다. 매크로 이슈에 대한 주가 민감도가 커질 수 있는 국면으로 평가하고, 2·4분기 호실적... ",http://www.fnnews.com/news/202308221811094471,http://www.fnnews.com/news/202308221811094471,2023-08-22 18:12:00
75,"S&amp;P, 美 은행 5곳 신용등급 하향…&quot;은행업계 전망도 부정적”","S&amp;P는 또 S&amp;T은행과 리버시티은행의 등급 전망도 높은 상업용 <b>부동산</b> 익스포저(위험 노출)를 이유로... 이는 최근 고금리로 은행들의 자금 조달 비용이 증가하고, 상업용 <b>부동산</b>이 침체 조짐을 보이고 있기 때문으로... ",https://www.joongang.co.kr/article/25186549,https://www.joongang.co.kr/article/25186549,2023-08-22 18:11:00
76,&quot;신혼부부 최대 8000만원 주는데…미혼은 분양도 못 받아&quot;,1인 가구에는 굉장히 불리한 구조지만 결혼한 가구에 확실하게 인센티브를 주는 거죠.” 이관옥 싱가포르국립대 <b>부동산</b>학과 교수(사진)는 “저출산 문제를 해결하기 위해선 한국의 주택정책도 신혼부부에 주안점을 둬야... ,https://www.hankyung.com/realestate/article/2023082207151,https://www.hankyung.com/realestate/article/2023082207151,2023-08-22 18:11:00
77,"중국발 위기 한국경제로 확산하나…금융당국, 긴급 점검회의",중국발(發) <b>부동산</b> 위기에 따른 파장이 국내 금융시장 등에 영향을 미칠 것으로 우려되자 금융당국이 ‘긴급 점검회의’를 개최했다. 금융당국은 중국 <b>부동산</b> 위기에 따른 시장 파급효과와 대응 방향을 집중 점검하고 향후... ,https://www.busan.com/view/busan/view.php?code=2023082218102061567,https://www.busan.com/view/busan/view.php?code=2023082218102061567,2023-08-22 18:11:00
78,美긴축·中<b>부동산</b> 리스크에 증시 주춤… ELS 시장도 위축,여기에 중국발 <b>부동산</b> 위기 등 대내외 리스크까지 겹치며 ELS 고점 투자에 대한 경계심리가 고개를 들고... 중국발 <b>부동산</b> 위기가 겹치면서 H지수 연계 ELS 투자에 신중한 분위기다. ■&apos;조기상환&apos; 놓친 투자자들... ,http://www.fnnews.com/news/202308221809365395,http://www.fnnews.com/news/202308221809365395,2023-08-22 18:10:00
79,한전 부채 첫 200조 돌파… 4분기 전기요금 또 인상되나,지난 5월 한전은 입장문을 내고 “‘뼈를 깎는 심정으로’ 자구책을 마련하겠다”며 <b>부동산</b> 매각과 임직원 임금 반납 등 2026년까지 25조원 이상의 재무구조 개선을 하겠다고 밝혔다. 또 최근 국제에너지 가격의... ,https://www.seoul.co.kr/news/newsView.php?id=20230823010003&wlog_tag3=naver,https://www.seoul.co.kr/news/newsView.php?id=20230823010003&wlog_tag3=naver,2023-08-22 18:10:00
80,[증권소식] 채권전문가 92% &quot;8월 금통위 기준금리 동결&quot;/요즈마 투자 알파타우...,이들은 미국 국채 금리 급등과 중국 <b>부동산</b> 위기가 달러 강세 재료로 작용할 것으로 판단했다. 이 같은... ◆ 한국투자증권은 초고액 자산가 대상 <b>부동산</b>투자자문 서비스 고도화를 위해 건축 IT 플랫폼 및... ,https://www.asiatime.co.kr/article/20230822500388,https://www.asiatime.co.kr/article/20230822500388,2023-08-22 18:10:00
81,"가계부채 1.44경원, IMF ‘레드라인’ 근접… 소비는 위축, 미래 불안에 저축...","문제는 새 성장 동력으로 삼은 내수도 가계부채, <b>부동산</b> 둔화, 경제 불확실성 등으로 흔들리고 있다는... 빚도 많은 데다 가계 자산의 70%를 차지하는 <b>부동산</b>이 흔들리고 청년 실업률은 사상 최고 수준으로 치솟자... ",https://www.sedaily.com/NewsView/29TIABK7DX,https://www.sedaily.com/NewsView/29TIABK7DX,2023-08-22 18:09:00
82,금융시장 현안 점검·소통회의,"김소영 금융위원회 부위원장이 22일 서울 중구 은행회관에서 열린 금융감독원, 한국은행, 국제금융센터, 민간 시장 전문가 등과 개최한 금융시장 현안 점검·소통회의에서 중국 <b>부동산</b> 시장 등 대외요인과 최근... ",https://www.yna.co.kr/view/PYH20230822183900013?input=1196m,https://www.yna.co.kr/view/PYH20230822183900013?input=1196m,2023-08-22 18:08:00
83,금융시장 현안 점검·소통회의,"김소영 금융위원회 부위원장이 22일 서울 중구 은행회관에서 열린 금융감독원, 한국은행, 국제금융센터, 민간 시장 전문가 등과 개최한 금융시장 현안 점검·소통회의에서 중국 <b>부동산</b> 시장 등 대외요인과 최근... ",https://www.yna.co.kr/view/PYH20230822183800013?input=1196m,https://www.yna.co.kr/view/PYH20230822183800013?input=1196m,2023-08-22 18:08:00
84,"김경진 &quot;아내 전수민에 선물한 빌라, 4억까지 올라&quot;",사람에게 <b>부동산</b> 자산이 많다. 현재 살고 있는 김포 아파트와 이태원 빌라가 있다. 아내 분도 개인 이태원 빌라를 갖고 계신다&quot;라며 놀라움을 표한다. 이에 김경진의 아내 전수민은 &quot;사실 결혼 한 달 전 남편이 &apos;<b>부동산</b>에... ,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12140853,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12140853,2023-08-22 18:07:00
85,글로벌 교역 여전히 &apos;빨간불&apos;…지표 10개 중 6개 침체 가리켜,블룸버그는 또 최근 중국발 <b>부동산</b> 위기로 세계 경기 반등을 촉발할 수 있는 중국 경기 부양에 대한 기대가 꺾였다고 분석했다. 다만 세계 주요 항의 물동량이 늘면서 글로벌 교역 지표는 개선되고 있는 것으로... ,https://www.hankyung.com/international/article/2023082207001,https://www.hankyung.com/international/article/2023082207001,2023-08-22 18:07:00
